"name","count","countries","cities","roles","samples","etoStatus","category"
"Rybachy","4","Russia","Rybachy","to","Kaliningrad Khrabrovo Airport (KGD) -> Rybachy || Kaliningrad Khrabrovo Airport (KGD) -> Rybachy || Kaliningrad Khrabrovo Airport (KGD) -> Rybachy","missing","city"
"San Diego (0-19 miles)","4","United States of America","San Diego (0-19 miles)","to","San Diego International Airport (SAN) -> San Diego (0-19 miles) || San Diego International Airport (SAN) -> San Diego (0-19 miles) || San Diego International Airport (SAN) -> San Diego (0-19 miles)","missing","city"
"San Diego (20-39 miles)","4","United States of America","San Diego (20-39 miles)","to","San Diego International Airport (SAN) -> San Diego (20-39 miles) || San Diego International Airport (SAN) -> San Diego (20-39 miles) || San Diego International Airport (SAN) -> San Diego (20-39 miles)","missing","city"
"San Diego (40-59 miles)","4","United States of America","San Diego (40-59 miles)","to","San Diego International Airport (SAN) -> San Diego (40-59 miles) || San Diego International Airport (SAN) -> San Diego (40-59 miles) || San Diego International Airport (SAN) -> San Diego (40-59 miles)","missing","city"
"San Diego (60-79 miles)","4","United States of America","San Diego (60-79 miles)","to","San Diego International Airport (SAN) -> San Diego (60-79 miles) || San Diego International Airport (SAN) -> San Diego (60-79 miles) || San Diego International Airport (SAN) -> San Diego (60-79 miles)","missing","city"
"Saransk","4","Russia","Saransk","to","Saransk Airport (SKX) -> Saransk || Saransk Airport (SKX) -> Saransk || Saransk Airport (SKX) -> Saransk","missing","city"
"Sharm El Sheikh","4","Egypt","Sharm El Sheikh","to","Cairo International Airport (CAI) -> Sharm El Sheikh || Cairo International Airport (CAI) -> Sharm El Sheikh || Sharm el-Sheikh International Airport (SSH) -> Sharm El Sheikh","missing","city"
"Southhampton","4","United Kingdom","Southhampton","to","London Heathrow Airport (LHR) -> Southhampton || London Heathrow Airport (LHR) -> Southhampton || London Heathrow Airport (LHR) -> Southhampton","missing","city"
"Surat Thani Town","4","Thailand","Surat Thani Town","to","Phuket International Airport (HKT) -> Surat Thani Town || Phuket International Airport (HKT) -> Surat Thani Town || Phuket International Airport (HKT) -> Surat Thani Town","missing","city"
"Tai Po","4","China","Tai Po","to","Hong Kong Airport (HKG) -> Tai Po || Hong Kong Airport (HKG) -> Tai Po || Hong Kong Airport (HKG) -> Tai Po","missing","city"
"Tallinn","4","Estonia","Tallinn","to","Tallinn airport (TLL) -> Tallinn || Tallinn airport (TLL) -> Tallinn || Tallinn airport (TLL) -> Tallinn","missing","city"
"Tekirova","4","Turkey","Tekirova","to","Antalya Airport (AYT) -> Tekirova || Antalya Airport (AYT) -> Tekirova || Antalya Airport (AYT) -> Tekirova","missing","city"
"Tomsk","4","Russia","Tomsk","to","Tomsk Bogashevo Airport (TOF) -> Tomsk || Tomsk Bogashevo Airport (TOF) -> Tomsk || Tomsk Bogashevo Airport (TOF) -> Tomsk","missing","city"
"Trang Province","4","Thailand","Trang Province","to","Krabi International Airport (KBV) -> Trang Province || Krabi International Airport (KBV) -> Trang Province || Phuket International Airport (HKT) -> Trang Province","missing","city"
"Trat province","4","Thailand","Trat province","to","Bangkok Suvarnabhumi Airport (BKK) -> Trat province || Bangkok Suvarnabhumi Airport (BKK) -> Trat province || Bangkok Suvarnabhumi Airport (BKK) -> Trat province","missing","city"
"Tuen Mun","4","China","Tuen Mun","to","Hong Kong Airport (HKG) -> Tuen Mun || Hong Kong Airport (HKG) -> Tuen Mun || Hong Kong Airport (HKG) -> Tuen Mun","missing","city"
"Wong Tai Sin","4","China","Wong Tai Sin","to","Hong Kong Airport (HKG) -> Wong Tai Sin || Hong Kong Airport (HKG) -> Wong Tai Sin || Hong Kong Airport (HKG) -> Wong Tai Sin","missing","city"
"Yoshkar-Ola","4","Russia","Yoshkar-Ola","to","Yoshkar-Ola Airport (JOK) -> Yoshkar-Ola || Yoshkar-Ola Airport (JOK) -> Yoshkar-Ola || Yoshkar-Ola Airport (JOK) -> Yoshkar-Ola","missing","city"
"Yuen Long","4","China","Yuen Long","to","Hong Kong Airport (HKG) -> Yuen Long || Hong Kong Airport (HKG) -> Yuen Long || Hong Kong Airport (HKG) -> Yuen Long","missing","city"
"Yuzhno-Sakhalinsk","4","Russia","Yuzhno-Sakhalinsk","to","Yuzhno-Sakhalinsk Airport (UUS) -> Yuzhno-Sakhalinsk || Yuzhno-Sakhalinsk Airport (UUS) -> Yuzhno-Sakhalinsk || Yuzhno-Sakhalinsk Airport (UUS) -> Yuzhno-Sakhalinsk","missing","city"
"Aksu (Antalya)","3","Turkey","Aksu (Antalya)","to","Antalya Airport (AYT) -> Aksu (Antalya) || Antalya Airport (AYT) -> Aksu (Antalya) || Antalya Airport (AYT) -> Aksu (Antalya)","missing","city"
"Al Ruwais","3","United Arab Emirates","Al Ruwais","to","Abu Dhabi International Airport (AUH) -> Al Ruwais || Abu Dhabi International Airport (AUH) -> Al Ruwais || Abu Dhabi International Airport (AUH) -> Al Ruwais","missing","city"
"Al Sila","3","United Arab Emirates","Al Sila","to","Abu Dhabi International Airport (AUH) -> Al Sila || Abu Dhabi International Airport (AUH) -> Al Sila || Abu Dhabi International Airport (AUH) -> Al Sila","missing","city"
"Alara","3","Turkey","Alara","to","Antalya Airport (AYT) -> Alara || Antalya Airport (AYT) -> Alara || Antalya Airport (AYT) -> Alara","missing","city"
"Almaty","3","Kazakhstan","Almaty","to","Almaty International Airport (ALA) -> Almaty || Almaty International Airport (ALA) -> Almaty || Almaty International Airport (ALA) -> Almaty","missing","city"
"Atlanta","3","United States of America","Atlanta","to","Hartsfield–Jackson Atlanta Airport (ATL) -> Atlanta || Hartsfield–Jackson Atlanta Airport (ATL) -> Atlanta || Hartsfield–Jackson Atlanta Airport (ATL) -> Atlanta","missing","city"
"Belgorod","3","Russia","Belgorod","to","Belgorod Airport (EGO) -> Belgorod || Belgorod Airport (EGO) -> Belgorod || Belgorod Airport (EGO) -> Belgorod","missing","city"
"Bordeaux","3","France","Bordeaux","to","Bordeaux–Mérignac Airport (BOD) -> Bordeaux || Bordeaux–Mérignac Airport (BOD) -> Bordeaux || Bordeaux–Mérignac Airport (BOD) -> Bordeaux","missing","city"
"Bozburun (Marmaris)","3","Turkey","Bozburun (Marmaris)","to","Dalaman Airport (DLM) -> Bozburun (Marmaris) || Dalaman Airport (DLM) -> Bozburun (Marmaris) || Dalaman Airport (DLM) -> Bozburun (Marmaris)","missing","city"
"Buenos Aires","3","Argentina","Buenos Aires","to","Buenos Aires Ministro Pistarini Airport (EZE) -> Buenos Aires || Buenos Aires Ministro Pistarini Airport (EZE) -> Buenos Aires || Buenos Aires Ministro Pistarini Airport (EZE) -> Buenos Aires","missing","city"
"Busan","3","South Korea","Busan","to","Busan Gimhae Airport (PUS) -> Busan || Busan Gimhae Airport (PUS) -> Busan || Busan Gimhae Airport (PUS) -> Busan","missing","city"
"Chicago","3","United States of America","Chicago","to","Chicago O'Hare Airport (ORD) -> Chicago || Chicago O'Hare Airport (ORD) -> Chicago || Chicago O'Hare Airport (ORD) -> Chicago","missing","city"
"Chita","3","Russia","Chita","to","Chita-Kadala International Airport (HTA) -> Chita || Chita-Kadala International Airport (HTA) -> Chita || Chita-Kadala International Airport (HTA) -> Chita","missing","city"
"Cologne","3","Germany","Cologne","to","Cologne Bonn Airport (CGN) -> Cologne || Cologne Bonn Airport (CGN) -> Cologne || Cologne Bonn Airport (CGN) -> Cologne","missing","city"
"Daegu","3","South Korea","Daegu","to","Busan Gimhae Airport (PUS) -> Daegu || Busan Gimhae Airport (PUS) -> Daegu || Busan Gimhae Airport (PUS) -> Daegu","missing","city"
"Datça","3","Turkey","Datça","to","Dalaman Airport (DLM) -> Datça || Dalaman Airport (DLM) -> Datça || Dalaman Airport (DLM) -> Datça","missing","city"
"Doi Suthep Temple","3","Thailand","Doi Suthep Temple","to","Chiang Mai International Airport (CNX) -> Doi Suthep Temple || Chiang Mai International Airport (CNX) -> Doi Suthep Temple || Chiang Mai International Airport (CNX) -> Doi Suthep Temple","missing","city"
"Donggang Township","3","Taiwan","Donggang Township","to","Kaohsiung Airport (KHH) -> Donggang Township || Kaohsiung Airport (KHH) -> Donggang Township || Kaohsiung Airport (KHH) -> Donggang Township","missing","city"
"Frankfurt am Main","3","Germany","Frankfurt am Main","to","Frankfurt am Main Airport (FRA) -> Frankfurt am Main || Frankfurt am Main Airport (FRA) -> Frankfurt am Main || Frankfurt am Main Airport (FRA) -> Frankfurt am Main","missing","city"
"Gällivare","3","Sweden","Gällivare","to","Gällivare Airport (GEV) -> Gällivare || Kiruna Airport (KRN) -> Gällivare || Luleå Airport (LLA) -> Gällivare","missing","city"
"Glostrup","3","Denmark","Glostrup","to","Copenhagen Kastrup Airport (CPH) -> Glostrup || Copenhagen Kastrup Airport (CPH) -> Glostrup || Copenhagen Kastrup Airport (CPH) -> Glostrup","missing","city"
"Gyeongju","3","South Korea","Gyeongju","to","Busan Gimhae Airport (PUS) -> Gyeongju || Busan Gimhae Airport (PUS) -> Gyeongju || Busan Gimhae Airport (PUS) -> Gyeongju","missing","city"
"Helsingborg","3","Sweden","Helsingborg","to","Malmö Sturup Airport (MMX) -> Helsingborg || Ängelholm Airport (AGH) -> Helsingborg || Ängelholm Airport (AGH) -> Helsingborg","missing","city"
"Hisarönü (Marmaris)","3","Turkey","Hisarönü (Marmaris)","to","Dalaman Airport (DLM) -> Hisarönü (Marmaris) || Dalaman Airport (DLM) -> Hisarönü (Marmaris) || Dalaman Airport (DLM) -> Hisarönü (Marmaris)","missing","city"
"Hurghada","3","Egypt","Hurghada","to","Cairo International Airport (CAI) -> Hurghada || Hurghada Airport (HRG) -> Hurghada || Hurghada Airport (HRG) -> Hurghada","missing","city"
"Incekum","3","Turkey","Incekum","to","Antalya Airport (AYT) -> Incekum || Antalya Airport (AYT) -> Incekum || Antalya Airport (AYT) -> Incekum","missing","city"
"Jeonju","3","South Korea","Jeonju","to","Busan Gimhae Airport (PUS) -> Jeonju || Busan Gimhae Airport (PUS) -> Jeonju || Busan Gimhae Airport (PUS) -> Jeonju","missing","city"
"Kaitaa / Soukka / Matinkyla / Olari / Latokaski","3","Finland","Kaitaa / Soukka / Matinkyla / Olari / Latokaski","to","Helsinki Vantaa airport (HEL) -> Kaitaa / Soukka / Matinkyla / Olari / Latokaski || Helsinki Vantaa airport (HEL) -> Kaitaa / Soukka / Matinkyla / Olari / Latokaski || Helsinki Vantaa airport (HEL) -> Kaitaa / Soukka / Matinkyla / Olari / Latokaski","missing","city"
"Kalba / Qalba","3","United Arab Emirates","Kalba / Qalba","to","Sharjah Airport (SHJ) -> Kalba / Qalba || Sharjah Airport (SHJ) -> Kalba / Qalba || Sharjah Airport (SHJ) -> Kalba / Qalba","missing","city"
"Kestel","3","Turkey","Kestel","to","Antalya Airport (AYT) -> Kestel || Antalya Airport (AYT) -> Kestel || Antalya Airport (AYT) -> Kestel","missing","city"
"Khanty-Mansiysk","3","Russia","Khanty-Mansiysk","to","Khanty-Mansiysk Airport (HMA) -> Khanty-Mansiysk || Khanty-Mansiysk Airport (HMA) -> Khanty-Mansiysk || Khanty-Mansiysk Airport (HMA) -> Khanty-Mansiysk","missing","city"
"Kharkiv","3","Ukraine","Kharkiv","to","Kharkiv International Airport (HRK) -> Kharkiv || Kharkiv International Airport (HRK) -> Kharkiv || Kharkiv International Airport (HRK) -> Kharkiv","missing","city"
"Khor Fakkan","3","United Arab Emirates","Khor Fakkan","to","Sharjah Airport (SHJ) -> Khor Fakkan || Sharjah Airport (SHJ) -> Khor Fakkan || Sharjah Airport (SHJ) -> Khor Fakkan","missing","city"
"Kizilot","3","Turkey","Kizilot","to","Antalya Airport (AYT) -> Kizilot || Antalya Airport (AYT) -> Kizilot || Antalya Airport (AYT) -> Kizilot","missing","city"
"Kobe","3","Japan","Kobe","to","Osaka Kansai Airport (KIX) -> Kobe || Osaka Kansai Airport (KIX) -> Kobe || Osaka Kansai Airport (KIX) -> Kobe","missing","city"
"Kostroma","3","Russia","Kostroma","to","Kostroma Airport (KMW) -> Kostroma || Kostroma Airport (KMW) -> Kostroma || Kostroma Airport (KMW) -> Kostroma","missing","city"
"Kursk","3","Russia","Kursk","to","Kursk Vostochny Airport (URS) -> Kursk || Kursk Vostochny Airport (URS) -> Kursk || Kursk Vostochny Airport (URS) -> Kursk","missing","city"
"Kyoto","3","Japan","Kyoto","to","Osaka Kansai Airport (KIX) -> Kyoto || Osaka Kansai Airport (KIX) -> Kyoto || Osaka Kansai Airport (KIX) -> Kyoto","missing","city"
"Lampoon","3","Thailand","Lampoon","to","Chiang Mai International Airport (CNX) -> Lampoon || Chiang Mai International Airport (CNX) -> Lampoon || Chiang Mai International Airport (CNX) -> Lampoon","missing","city"
"Lviv","3","Ukraine","Lviv","to","Lviv Danylo Halytskyi International Airport (LWO) -> Lviv || Lviv Danylo Halytskyi International Airport (LWO) -> Lviv || Lviv Danylo Halytskyi International Airport (LWO) -> Lviv","missing","city"
"Marmaris","3","Turkey","Marmaris","to","Dalaman Airport (DLM) -> Marmaris || Dalaman Airport (DLM) -> Marmaris || Dalaman Airport (DLM) -> Marmaris","missing","city"
"Naftalan","3","Azerbaijan","Naftalan","to","Baku Heydar Aliyev International Airport (GYD) -> Naftalan || Baku Heydar Aliyev International Airport (GYD) -> Naftalan || Baku Heydar Aliyev International Airport (GYD) -> Naftalan","missing","city"
"Nantou City","3","Taiwan","Nantou City","to","Taichung Airport (RMQ) -> Nantou City || Taichung Airport (RMQ) -> Nantou City || Taichung Airport (RMQ) -> Nantou City","missing","city"
"Oba","3","Turkey","Oba","to","Antalya Airport (AYT) -> Oba || Antalya Airport (AYT) -> Oba || Antalya Airport (AYT) -> Oba","missing","city"
"Odessa","3","Ukraine","Odessa","to","Odessa International Airport (ODS) -> Odessa || Odessa International Airport (ODS) -> Odessa || Odessa International Airport (ODS) -> Odessa","missing","city"
"Omsk","3","Russia","Omsk","to","Omsk Tsentralny Airport (OMS) -> Omsk || Omsk Tsentralny Airport (OMS) -> Omsk || Omsk Tsentralny Airport (OMS) -> Omsk","missing","city"
"Orenburg","3","Russia","Orenburg","to","Orenburg Central Airport (REN) -> Orenburg || Orenburg Central Airport (REN) -> Orenburg || Orenburg Central Airport (REN) -> Orenburg","missing","city"
"Palma de Mallorca","3","Spain","Palma de Mallorca","to","Palma de Mallorca Airport (PMI) -> Palma de Mallorca || Palma de Mallorca Airport (PMI) -> Palma de Mallorca || Palma de Mallorca Airport (PMI) -> Palma de Mallorca","missing","city"
"Payallar","3","Turkey","Payallar","to","Antalya Airport (AYT) -> Payallar || Antalya Airport (AYT) -> Payallar || Antalya Airport (AYT) -> Payallar","missing","city"
"Petropavlovsk-Kamchatsky","3","Russia","Petropavlovsk-Kamchatsky","to","Petropavlovsk-Kamchatsky Airport (PKC) -> Petropavlovsk-Kamchatsky || Petropavlovsk-Kamchatsky Airport (PKC) -> Petropavlovsk-Kamchatsky || Petropavlovsk-Kamchatsky Airport (PKC) -> Petropavlovsk-Kamchatsky","missing","city"
"Phitsanulok","3","Thailand","Phitsanulok","to","Bangkok Suvarnabhumi Airport (BKK) -> Phitsanulok || Bangkok Suvarnabhumi Airport (BKK) -> Phitsanulok || Chiang Mai International Airport (CNX) -> Phitsanulok","missing","city"
"Pingdong City","3","Taiwan","Pingdong City","to","Kaohsiung Airport (KHH) -> Pingdong City || Kaohsiung Airport (KHH) -> Pingdong City || Kaohsiung Airport (KHH) -> Pingdong City","missing","city"
"Rauma","3","Finland","Rauma","to","Helsinki Vantaa airport (HEL) -> Rauma || Helsinki Vantaa airport (HEL) -> Rauma || Helsinki Vantaa airport (HEL) -> Rauma","missing","city"
"Roskilde","3","Denmark","Roskilde","to","Copenhagen Kastrup Airport (CPH) -> Roskilde || Copenhagen Kastrup Airport (CPH) -> Roskilde || Copenhagen Kastrup Airport (CPH) -> Roskilde","missing","city"
"Rovaniemi City","3","Finland|Sweden","Rovaniemi City","to","Rovaniemi Airport (RVN) -> Rovaniemi City || Rovaniemi Airport (RVN) -> Rovaniemi City || Luleå Airport (LLA) -> Rovaniemi City","missing","city"
"Selimiye (Marmaris)","3","Turkey","Selimiye (Marmaris)","to","Dalaman Airport (DLM) -> Selimiye (Marmaris) || Dalaman Airport (DLM) -> Selimiye (Marmaris) || Dalaman Airport (DLM) -> Selimiye (Marmaris)","missing","city"
"Shahdag (Quba, Qusar)","3","Azerbaijan","Shahdag (Quba, Qusar)","to","Baku Heydar Aliyev International Airport (GYD) -> Shahdag (Quba, Qusar) || Baku Heydar Aliyev International Airport (GYD) -> Shahdag (Quba, Qusar) || Baku Heydar Aliyev International Airport (GYD) -> Shahdag (Quba, Qusar)","missing","city"
"Singapore East","3","Singapore","Singapore East","to","Singapore Changi Airport (SIN) -> Singapore East || Singapore Changi Airport (SIN) -> Singapore East || Singapore Changi Airport (SIN) -> Singapore East","missing","city"
"Singapore North","3","Singapore","Singapore North","to","Singapore Changi Airport (SIN) -> Singapore North || Singapore Changi Airport (SIN) -> Singapore North || Singapore Changi Airport (SIN) -> Singapore North","missing","city"
"Singapore West","3","Singapore","Singapore West","to","Singapore Changi Airport (SIN) -> Singapore West || Singapore Changi Airport (SIN) -> Singapore West || Singapore Changi Airport (SIN) -> Singapore West","missing","city"
"Sorgun","3","Turkey","Sorgun","to","Antalya Airport (AYT) -> Sorgun || Antalya Airport (AYT) -> Sorgun || Antalya Airport (AYT) -> Sorgun","missing","city"
"Taichung City","3","Taiwan","Taichung City","to","Taichung Airport (RMQ) -> Taichung City || Taichung Airport (RMQ) -> Taichung City || Taichung Airport (RMQ) -> Taichung City","missing","city"
"Titreyengol lake","3","Turkey","Titreyengol lake","to","Antalya Airport (AYT) -> Titreyengol lake || Antalya Airport (AYT) -> Titreyengol lake || Antalya Airport (AYT) -> Titreyengol lake","missing","city"
"Tornio/Haaparanta","3","Finland","Tornio/Haaparanta","to","Helsinki Vantaa airport (HEL) -> Tornio/Haaparanta || Helsinki Vantaa airport (HEL) -> Tornio/Haaparanta || Helsinki Vantaa airport (HEL) -> Tornio/Haaparanta","missing","city"
"Tosmur","3","Turkey","Tosmur","to","Antalya Airport (AYT) -> Tosmur || Antalya Airport (AYT) -> Tosmur || Antalya Airport (AYT) -> Tosmur","missing","city"
"Toulouse","3","France","Toulouse","to","Toulouse–Blagnac Airport (TLS) -> Toulouse || Toulouse–Blagnac Airport (TLS) -> Toulouse || Toulouse–Blagnac Airport (TLS) -> Toulouse","missing","city"
"Tufandag (Gabala)","3","Azerbaijan","Tufandag (Gabala)","to","Baku Heydar Aliyev International Airport (GYD) -> Tufandag (Gabala) || Baku Heydar Aliyev International Airport (GYD) -> Tufandag (Gabala) || Baku Heydar Aliyev International Airport (GYD) -> Tufandag (Gabala)","missing","city"
"Turunç (Marmaris)","3","Turkey","Turunç (Marmaris)","to","Dalaman Airport (DLM) -> Turunç (Marmaris) || Dalaman Airport (DLM) -> Turunç (Marmaris) || Dalaman Airport (DLM) -> Turunç (Marmaris)","missing","city"
"Umeå","3","Sweden","Umeå","to","Luleå Airport (LLA) -> Umeå || Umeå Airport (UME) -> Umeå || Umeå Airport (UME) -> Umeå","missing","city"
"Xinyuan Township","3","Taiwan","Xinyuan Township","to","Kaohsiung Airport (KHH) -> Xinyuan Township || Kaohsiung Airport (KHH) -> Xinyuan Township || Kaohsiung Airport (KHH) -> Xinyuan Township","missing","city"
"Yekaterinburg","3","Russia","Yekaterinburg","to","Yekaterinburg Koltsovo Airport (SVX) -> Yekaterinburg || Yekaterinburg Koltsovo Airport (SVX) -> Yekaterinburg || Yekaterinburg Koltsovo Airport (SVX) -> Yekaterinburg","missing","city"
"Yokohama City","3","Japan","Yokohama City","to","Tokyo Narita Airport (NRT) -> Yokohama City || Tokyo Narita Airport (NRT) -> Yokohama City || Tokyo Narita Airport (NRT) -> Yokohama City","missing","city"
"6 of October","2","Egypt","6 of October","to","Cairo International Airport (CAI) -> 6 of October || Cairo International Airport (CAI) -> 6 of October","missing","city"
"Aarhus","2","Denmark","Aarhus","to","Aarhus airport (AAR) -> Aarhus || Aarhus airport (AAR) -> Aarhus","missing","city"
"Åkersberga locality","2","Sweden","Åkersberga locality","to","Stockholm Arlanda Airport (ARN) -> Åkersberga locality || Stockholm Arlanda Airport (ARN) -> Åkersberga locality","missing","city"
"Anadolu transfer","2","Turkey","Istanbul","to","Bursa -> Anadolu transfer || Bursa -> Anadolu transfer","missing","city"
"Anapa","2","Russia","Anapa","to","Anapa Vityazevo Airport (AAQ) -> Anapa || Anapa Vityazevo Airport (AAQ) -> Anapa","missing","city"
"Ängelholm / Angelholm","2","Sweden","Ängelholm / Angelholm","to","Ängelholm Airport (AGH) -> Ängelholm / Angelholm || Ängelholm Airport (AGH) -> Ängelholm / Angelholm","missing","city"
"Ao Nam Mao, Krabi","2","Thailand","Ao Nam Mao, Krabi","to","Phuket International Airport (HKT) -> Ao Nam Mao, Krabi || Phuket International Airport (HKT) -> Ao Nam Mao, Krabi","missing","city"
"Ao Thalane Bay, Krabi","2","Thailand","Ao Thalane Bay, Krabi","to","Phuket International Airport (HKT) -> Ao Thalane Bay, Krabi || Phuket International Airport (HKT) -> Ao Thalane Bay, Krabi","missing","city"
"Arkhangelsk","2","Russia","Arkhangelsk","to","Arkhangelsk International Airport (ARH) -> Arkhangelsk || Arkhangelsk International Airport (ARH) -> Arkhangelsk","missing","city"
"Arrecife","2","Spain","Arrecife","to","Cesar Manrique-Lanzarote Airport (ACE) -> Arrecife || Cesar Manrique-Lanzarote Airport (ACE) -> Arrecife","missing","city"
"Ashgabat","2","Turkmenistan","Ashgabat","to","Ashgabat International Airport (ASB) -> Ashgabat || Ashgabat International Airport (ASB) -> Ashgabat","missing","city"
"Astrakhan'","2","Russia","Astrakhan'","to","Astrakhan' Narimanovo Airport (ASF) -> Astrakhan' || Astrakhan' Narimanovo Airport (ASF) -> Astrakhan'","missing","city"
"Ayia Napa","2","Cyprus","Ayia Napa","to","Larnaca Airport (LCA) -> Ayia Napa || Paphos Airport (PFO) -> Ayia Napa","missing","city"
"Bang Saen, Chon Buri","2","Thailand","Bang Saen, Chon Buri","to","Bangkok Suvarnabhumi Airport (BKK) -> Bang Saen, Chon Buri || Bangkok Suvarnabhumi Airport (BKK) -> Bang Saen, Chon Buri","missing","city"
"Bishkek","2","Kirgizstan","Bishkek","to","Bishkek Manas Airport (FRU) -> Bishkek || Bishkek Manas Airport (FRU) -> Bishkek","missing","city"
"Bursa","2","Turkey","Istanbul","from","Bursa -> Anadolu transfer || Bursa -> Anadolu transfer","missing","city"
"Bursa daily trip","2","Turkey","Istanbul","to","Istanbul -> Bursa daily trip || Istanbul -> Bursa daily trip","missing","city"
"Catania","2","Italy","Catania","to","Catania–Fontanarossa Airport (CTA) -> Catania || Catania–Fontanarossa Airport (CTA) -> Catania","missing","city"
"Central and Western","2","China","Central and Western","to","Hong Kong Airport (HKG) -> Central and Western || Hong Kong Airport (HKG) -> Central and Western","missing","city"
"Cerkezkoy daily trip","2","Turkey","Istanbul","to","European Side -> Cerkezkoy daily trip || European Side -> Cerkezkoy daily trip","missing","city"
"Cheow Lan Dam, Surat Thani","2","Thailand","Cheow Lan Dam, Surat Thani","to","Phuket International Airport (HKT) -> Cheow Lan Dam, Surat Thani || Phuket International Airport (HKT) -> Cheow Lan Dam, Surat Thani","missing","city"
"Chumphon town","2","Thailand","Chumphon town","to","Phuket International Airport (HKT) -> Chumphon town || Phuket International Airport (HKT) -> Chumphon town","missing","city"
"Colombo","2","Sri-Lanka","Colombo","to","Colombo Bandaranaike Airport (CMB) -> Colombo || Hikkaduwa -> Colombo","missing","city"
"Dahab","2","Egypt","Dahab","to","Sharm el-Sheikh International Airport (SSH) -> Dahab || Sharm el-Sheikh International Airport (SSH) -> Dahab","missing","city"
"Danderyd municipality","2","Sweden","Danderyd municipality","to","Stockholm Arlanda Airport (ARN) -> Danderyd municipality || Stockholm Arlanda Airport (ARN) -> Danderyd municipality","missing","city"
"Disposal up to 8 hours / 100 km within Istanbul","2","Turkey","Istanbul","to","Istanbul -> Disposal up to 8 hours / 100 km within Istanbul || Istanbul -> Disposal up to 8 hours / 100 km within Istanbul","missing","ambiguous"
"Doi Tung","2","Thailand","Doi Tung","to","Phuket International Airport (HKT) -> Doi Tung || Phuket International Airport (HKT) -> Doi Tung","missing","city"
"Dushanbe","2","Tajikistan","Dushanbe","to","Dushanbe International Airport (DYU) -> Dushanbe || Dushanbe International Airport (DYU) -> Dushanbe","missing","city"
"Ekerö municipality","2","Sweden","Ekerö municipality","to","Stockholm Arlanda Airport (ARN) -> Ekerö municipality || Stockholm Arlanda Airport (ARN) -> Ekerö municipality","missing","city"
"El Alamein","2","Egypt","El Alamein","to","Cairo International Airport (CAI) -> El Alamein || Cairo International Airport (CAI) -> El Alamein","missing","city"
"El Gouna","2","Egypt","El Gouna","to","Hurghada Airport (HRG) -> El Gouna || Hurghada Airport (HRG) -> El Gouna","missing","city"
"Emerald Lake Hotel Thailand","2","Thailand","Emerald Lake Hotel Thailand","to","Krabi International Airport (KBV) -> Emerald Lake Hotel Thailand || Krabi International Airport (KBV) -> Emerald Lake Hotel Thailand","missing","hotel_resort"
"Enköping town","2","Sweden","Enköping town","to","Stockholm Arlanda Airport (ARN) -> Enköping town || Stockholm Arlanda Airport (ARN) -> Enköping town","missing","city"
"Entebbe","2","Uganda","Entebbe","to","Entebbe International Airport (EBB) -> Entebbe || Entebbe International Airport (EBB) -> Entebbe","missing","city"
"European Side Central (Levent, Besiktas, Sisli, Maslak, Taksim, Ortakoy)","2","Turkey","Istanbul","to","European Side -> European Side Central (Levent, Besiktas, Sisli, Maslak, Taksim, Ortakoy) || European Side -> European Side Central (Levent, Besiktas, Sisli, Maslak, Taksim, Ortakoy)","missing","city"
"Full day disposal up to 12 hours / 120 km classic Istanbul tour","2","Turkey","Istanbul","to","Istanbul -> Full day disposal up to 12 hours / 120 km classic Istanbul tour || Istanbul -> Full day disposal up to 12 hours / 120 km classic Istanbul tour","missing","ambiguous"
"Gåshaga","2","Sweden","Gåshaga","to","Stockholm Arlanda Airport (ARN) -> Gåshaga || Stockholm Arlanda Airport (ARN) -> Gåshaga","missing","city"
"Gävle town","2","Sweden","Gävle town","to","Stockholm Arlanda Airport (ARN) -> Gävle town || Stockholm Arlanda Airport (ARN) -> Gävle town","missing","city"
"Gdansk","2","Russia","Gdansk","to","Kaliningrad Khrabrovo Airport (KGD) -> Gdansk || Kaliningrad Khrabrovo Airport (KGD) -> Gdansk","missing","city"
"Gijang-gun","2","South Korea","Gijang-gun","to","Busan Gimhae Airport (PUS) -> Gijang-gun || Busan Gimhae Airport (PUS) -> Gijang-gun","missing","city"
"Giza","2","Egypt","Giza","to","Cairo International Airport (CAI) -> Giza || Cairo International Airport (CAI) -> Giza","missing","city"
"Grand Rotana Resort","2","Egypt","Grand Rotana Resort","to","Sharm el-Sheikh International Airport (SSH) -> Grand Rotana Resort || Sharm el-Sheikh International Airport (SSH) -> Grand Rotana Resort","missing","hotel_resort"
"Grisslehamn","2","Sweden","Grisslehamn","to","Stockholm Arlanda Airport (ARN) -> Grisslehamn || Stockholm Arlanda Airport (ARN) -> Grisslehamn","missing","city"
"Gustavsberg town","2","Sweden","Gustavsberg town","to","Stockholm Arlanda Airport (ARN) -> Gustavsberg town || Stockholm Arlanda Airport (ARN) -> Gustavsberg town","missing","city"
"Haninge municipality","2","Sweden","Haninge municipality","to","Stockholm Arlanda Airport (ARN) -> Haninge municipality || Stockholm Arlanda Airport (ARN) -> Haninge municipality","missing","city"
"Hat Yai, Songkhla","2","Thailand","Hat Yai, Songkhla","to","Phuket International Airport (HKT) -> Hat Yai, Songkhla || Phuket International Airport (HKT) -> Hat Yai, Songkhla","missing","city"
