"id","Name"
"896","Norrtälje town"
"897","Nyköping town"
"898","Örnsköldsvik / Ornskoldsvik"
"899","Padang Besar (Malaysia border), Songkhla"
"900","Pak Bara, Satun"
"901","Pak Chong, NakhonRatchasima"
"902","Palanga"
"903","Paphos"
"904","Paralimni"
"905","Pegeia"
"906","Petra"
"907","Saint Petersburg"
"908","Sheikh Hussein Bridge"
"909","Avsallar"
"910","Basel"
"911","Colakli / Çolaklı"
"912","Evrenseki"
"913","Hua Thanon, Samui"
"914","Kadriye"
"915","Kizilagac / Kızılağaç"
"916","Konakli"
"917","Malmö / Malmo"
"918","Railay, Krabi"
"919","Turkler / Türkler"
"920","Adrasan"
"921","Camyuva / Çamyuva"
"922","Cirali / Çıralı (Kemer, Antlaya)"
"923","Denizyaka"
"924","Hamburg"
"925","Kargıcak"
"926","Kiris / Kiriş"
"927","Okurcalar"
"928","Tai Po"
"929","Tuen Mun"
"930","Wong Tai Sin"
"931","Yuen Long"
"932","Bozburun (Marmaris)"
"933","Doi Suthep Temple"
"934","Incekum"
"935","Kaitaa / Soukka / Matinkyla / Olari / Latokaski"
"936","Kizilot"
"937","Lampoon"
"938","Oba"
"939","Rauma"
"940","Rovaniemi City"
"941","Selimiye (Marmaris)"
"942","Shahdag (Quba, Qusar)"
"943","Titreyengol lake"
"944","Tufandag (Gabala)"
"945","Anadolu transfer"
"946","Ao Thalane Bay, Krabi"
"947","Bang Saen, Chon Buri"
"948","Central and Western"
"949","Cheow Lan Dam, Surat Thani"
"950","El Alamein"
"951","Gåshaga"
"952","Grisslehamn"
"953","Heliopolis"
"954","Hetepuronpolku"
"955","Karvonranta"
"956","Korkalovaara"
"957","Nabq Bay"
"958","Nacka, Sweden"
"959","Nathon-Lipa Thailand"
"960","Nivavaara"
"961","Nusa dua"
"962","Petrozavodsk"
"963","Phetchaburi"
"964","Phoenix, AZ"
"965","Pissouri"
"966","Polis"
"967","Pomos"
"968","Protaras"
"969","Pullinranta"
"970","Ranong"
"971","Ras Suder"
"972","Rovaniemen mlk Suutarinkorva"
"973","Safaga"
"974","Saint Catherine"
"975","Saiyoke"
"976","Saltsjöbaden locality"
"977","Samet Nang She viewpoint, Phang Nga"
"978","Satun"
"979","Si Sunthon, Phuket"
"980","Sigtuna town"
"981","Skellefteå"
"982","Skogås locality"
"983","Södertälje city"
"984","Sollentuna municipality"
"985","Solna municipality"
"986","Soma Bay"
"987","Sukhothai disctrict"
"988","Sundbyberg town"
"989","Taba"
"990","Täby"
"991","Tala"
"992","Tankhoi"
"993","Tarvantie"
"994","Tashkent"
"995","Thai Mueang, Phang Nga"
"996","Thap Put, Phang Nga"
"997","Thep Krasatti, Phuket"
"998","Torba"
"999","Tsada"
"1000","Tutkijantie"
"1001","Tyresö municipality / Tyreso"
"1002","Ufa"
"1003","Ulan-Ude"
"1004","Uluwatu"
"1005","Uppsala city"
"1006","Vaarala"
"1007","Värmdö municipality / Varmdo"
"1008","Västerås city"
"1009","Vaxolm locality"
"1010","Vienna"
"1011","Visby"
"1012","Vladivostok"
"1013","Warsaw"
"1014","Yala city, Yala"
"1015","Yli-Mommo"
"1016","Ylipaa"
"1017","Aarhus city"
"1018","Abisko"
"1019","Agios Mamas"
"1020","Agraka"
"1021","Agros"
"1022","Akaki"
"1023","Akrotiri"
"1024","Alassa"
"1025","Anogyra"
"1026","Arakapas"
"1027","Arendal"
"1028","Arjeplog"
"1029","Armenochori"
"1030","Ås"
"1031","Asker town"
"1032","Asomatos"
"1033","Avdimou"
"1034","Avgorou"
"1035","Azov"
"1036","Bærum"
"1037","Barnaul"
"1038","Bataysk"
"1039","Beitostølen (Beitostolen)"
"1040","Bergen City"
"1041","Blanes"
"1042","Boden"
"1043","Boliden"
"1044","Borås / Boras"
"1045","Borgholm"
"1046","Burgas"
"1047","Canggu"
"1048","Cape Town"
"1049","Cherepovets"
"1050","Chloraka"
"1051","Chlorakas"
"1052","City of Dream"
"1053","Dali"
"1054","Denver"
"1055","Derynia"
"1056","Dierona"
"1057","Dnipro"
"1058","Drammen"
"1059","Drøbak town"
"1060","Enebakk"
"1061","Episkopi"
"1062","Erimi"
"1063","Fagerstrand"
"1064","Fasoula"
"1065","Fetsund"
"1066","Finikaria"
"1067","Flateby"
"1068","Geilo, Norway"
"1069","Geiranger"
"1070","Gerasa"
"1071","Gioliu"
"1072","Halden"
"1073","Hamar"
"1074","Harads"
"1075","Hemsedal"
"1076","Hønefoss"
"1077","Horsens"
"1078","Huskvarna"
"1079","Innotelli, Helsinki, Finland"
"1080","Ipsonas"
"1081","Jonköping / Jonkoping"
"1082","Jukkasjärvi"
"1083","Kaivonkatsojantie, Helsinki"
"1084","Kakopetria"
"1085","Kalmar"
"1086","Kalo Chorio Limassol"
"1087","Kalopanagiotis"
"1088","Karlskrona"
"1089","Katikas"
"1090","Kelaki"
"1091","Kolbotn"
"1092","Kongsberg"
"1093","Kongsvinger"
"1094","Kouklia"
"1095","Kristiansand"
"1096","Kristianstad"
"1097","Kropyvnytskyi"
"1098","Kungälv / Kungalv"
"1099","Kungsbacka"
"1100","Kvitfjell stasjon, Kvitfjellvegen, Ringebu"
"1101","Kykkos"
"1102","Kyperounta"
"1103","Landskrona"
"1104","Langhus"
"1105","Larvik"
"1106","Leykara"
"1107","Lillehammer"
"1108","Lillestrøm"
"1109","Linköping"
"1110","Liopetri"
"1111","Lisbon"
"1112","Livingstone"
"1113","Lørenskog"
"1114","Lund"
"1115","Lysaker, IT Fornebu, Snaroya (Oslo)"
"1116","Marstrand"
"1117","Mazotos"
"1118","Mulhouse"
"1119","Nesoddtangen"
"1120","Nesøya / Nesbru"
"1121","Nikolaev (Mykolaiv)"
"1122","Nittedal"
"1123","Norefjell"
"1124","Novocherkassk"
"1125","Novosibirsk"
"1126","Odou"
"1127","Olympus"
"1128","Omodos"
"1129","Omonia"
"1130","Oppegård"
"1131","Örebro / Orebro"
"1132","Oslo Winter Park"
"1133","Östersund"
"1134","Padang Bai"
"1135","Palodia"
"1136","Paramali"
"1137","Paramytha"
"1138","Piteå / Pitea"
"1139","Platres"
"1140","Polemidia"
"1141","Poltava"
"1142","Rygge"
"1143","Sandvika"
"1144","Shekvetili"
"1145","Siggerud"
"1146","Signagi"
"1147","Silkeborg"
"1148","Ski, Norway"
"1149","Skjetten"
"1150","Sofiemyr"
"1151","Son"
"1152","Sotira"
"1153","Stavanger"
"1154","Strømmen"
"1155","Sundsvall"
"1156","Taganrog"
"1157","Tersefanou"
"1158","Toronto"
"1159","Trachoni"
"1160","Trelleborg"
"1161","Trimiklini"
"1162","Trollhättan"
"1163","Troodos"
"1164","Trysil"
"1165","Tseri"
"1166","Uzhhorod"
"1167","Vantaa city, Finland"
"1168","Vavatsinia"
"1169","Vestby"
"1170","Vinnytsia"
"1171","Vyborg"
"1172","Vyzakia"
"1173","Xylofagou"
"1174","Ystad"
"1175","Zakaki"
"1176","Zanzibar"
"1177","Zhytomyr"
"1178","Zigi"
"1179","Zoopigi"
"1180","Zurich"
